date,value
2017-01-05,-0.93
2017-01-06,-0.67
2017-01-07,-0.72
2017-01-08,0.1
2017-01-09,0.47
2017-01-10,0.2
2017-01-11,0.52
2017-01-12,0.89
2018-01-01,0.76
2018-01-02,0.07
2018-01-03,0.64
2018-01-04,0.57
2018-01-05,1.38
2018-01-06,1.87
2018-01-07,0.51
2018-01-08,0.7
2018-01-09,1.52
2018-01-10,0.89
2018-01-11,-0.49
2018-01-12,-1.08
2019-01-01,0.01
2019-01-02,0.88
2019-01-03,1.26
2019-01-04,0.92
2019-01-05,0.45
2019-01-06,0.8
2019-01-07,0.4
2019-01-08,-0.67
2019-01-09,-0.01
2019-01-10,0.68
2019-01-11,0.3
2019-01-12,2.09
2020-01-01,0.48
2020-01-02,-0.04
2020-01-03,1.24
2020-01-04,0.8
2020-01-05,0.28
2020-01-06,1.56
2020-01-07,2.23
2020-01-08,2.74
2020-01-09,4.34
2020-01-10,3.23
2020-01-11,3.28
2020-01-12,0.96
2021-01-01,2.58
2021-01-02,2.53
2021-01-03,2.94
2021-01-04,1.51
2021-01-05,4.1
2021-01-06,0.6
2021-01-07,0.78
2021-01-08,0.66
2021-01-09,-0.64
2021-01-10,0.64
2021-01-11,0.02
2021-01-12,0.87
2022-01-01,1.82
2022-01-02,1.83
2022-01-03,1.74
2022-01-04,1.41
2022-01-05,0.52
2022-01-06,0.59
2022-01-07,0.21
2022-01-08,-0.7
2022-01-09,-0.95
2022-01-10,-0.97
2022-01-11,-0.56
2022-01-12,0.45
2023-01-01,0.21
2023-01-02,-0.06
2023-01-03,0.05
2023-01-04,-0.95
2023-01-05,-1.84
2023-01-06,-1.93
2023-01-07,-0.72
2023-01-08,-0.14
2023-01-09,0.37
2023-01-10,0.5
2023-01-11,0.59
2023-01-12,0.74
2024-01-01,0.07
2024-01-02,-0.52
2024-01-03,-0.47
2024-01-04,0.31
2024-01-05,0.89
2024-01-06,0.81
2024-01-07,0.61
2024-01-08,0.29
2024-01-09,0.62
2024-01-10,1.52
2024-01-11,1.3
2024-01-12,0.94
2025-01-01,0.27
2025-01-02,1.06
2025-01-03,-0.34
2025-01-04,0.24
2025-01-05,-0.49
2025-01-06,-1.67
2025-01-07,-0.77
2025-01-08,0.36
2025-01-09,0.42
2025-01-10,-0.36
2025-01-11,0.27
2025-01-12,-0.01
2026-01-01,0.41
