Unnamed: 0,Ribeirão Preto,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2021-05-01 00:00:00,103.94054705359147,104.70640930468826,103.2085592804891,103.87929248721751,105.15178320730456,0.0042301070218140335,0.0028102899374526924,0.006116588082101915,0.004356176429091141,-0.00046884043200556835,-0.008930981921093206,0.016294585842357767,-0.012917059372472561,-0.006856722953321515,-0.09473357772604929,4100.528951024828,4274.759277634392,3991.06798803171,4118.577513880163,3810.903397444086,104.96078181149332,.,.,.,.,0.0021257210324370224,.,.,.,.,-0.002210961392990818,.,.,.,.,17.359326070604578,.,.,.,.,0.00413709545808326,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-06-01 00:00:00,104.32926015316097,105.06227219306969,103.56265818598855,104.39666519487446,105.23880237815912,0.003739763841815069,0.0033986734025601706,0.003430906389625399,0.004980518207905682,0.0008275577284599933,-0.003571235015989105,0.01971680686298649,-0.010582251616002014,-0.002983079019588941,-0.06239043038754766,4115.863960928186,4289.2877882936355,4004.760968693277,4139.090164178714,3814.0571400030553,105.50760621105589,.,.,.,.,0.005209797317865306,.,.,.,.,0.012382551435442535,.,.,.,.,17.449764641007164,.,.,.,.,0.0041438537412644035,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-07-01 00:00:00,104.68680252093054,105.40289582245734,103.86677362432965,104.93181676072903,105.07661378805348,0.0034270574452908154,0.003242111771214029,0.0029365356554960087,0.005126136595030362,-0.0015411481928770954,0.005392434804067925,0.024085801739170076,-0.0018152280702836698,0.003586192488150397,-0.024573505246943128,4129.96926315929,4303.194138722187,4016.5210920695836,4160.30770573944,3808.17911273421,106.22716396621318,.,.,.,.,0.006819960958245108,.,.,.,.,0.02544050783469043,.,.,.,.,17.568771354589398,.,.,.,.,0.004158464380452339,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-08-01 00:00:00,104.88411951220063,105.80691782279895,103.8812422845416,105.1511303726579,105.24609315519274,0.0018848315787525216,0.003833120496254283,0.00013930017951913065,0.002090058274974549,0.001612912341095285,0.009594069297757635,0.02628978652815528,0.0005310381462577674,0.0047849349177593314,0.011803799749607213,4137.75355964577,4319.688800374684,4017.080594178751,4169.002991286261,3814.3213718222405,107.12776289795163,.,.,.,.,0.008478047404380407,.,.,.,.,0.03292997387024754,.,.,.,.,17.71772023097033,.,.,.,.,0.004186157829773952,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-09-01 00:00:00,105.12267589588957,106.05156443855243,104.1698993618766,105.34992077481385,105.36692510746045,0.0022744757242414426,0.00231219868027166,0.002778721846089738,0.001890520828938591,0.0011480896691293818,0.009776996537469884,0.02262332215857743,0.000566371113748243,0.004123358455754067,0.03422739352918813,4147.164779670078,4329.676779118095,4028.2429437832993,4176.884578277195,3818.700554783969,107.70696597051726,.,.,.,.,0.005406657031729267,.,.,.,.,0.03404126800755791,.,.,.,.,17.813513867643316,.,.,.,.,0.004199542304160628,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-10-01 00:00:00,105.14536917049197,106.33785285346123,104.01593951031057,105.26494246411923,105.72108797231758,0.0002158742099076516,0.002699520902161412,-0.001477968707939148,-0.000806629089700639,0.0033612337504955736,0.0058525362068380105,0.020043344793274853,-0.006721345056615813,9.259830004793024e-05,0.04425868866584848,4148.060045590246,4341.364832082927,4022.289326764411,4173.515381672035,3831.536099971745,107.81415640205284,.,.,.,.,0.0009952042615788415,.,.,.,.,0.0353753927461633,.,.,.,.,17.831241952558088,.,.,.,.,0.004202719228161207,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-11-01 00:00:00,105.18143234284727,106.24107823554296,103.79663613265411,105.48850223622186,106.92535369801854,0.00034298393395548743,-0.0009100674437317879,-0.0021083631863434427,0.002123781829632687,0.01139096985093735,0.00608614598448054,0.01563512121657573,-0.009839551259914092,0.0023873914725858203,0.07659789964958774,4149.482763542966,4337.413897287886,4013.8088800230385,4182.379017805323,3875.1810121693015,107.88311255905212,.,.,.,.,0.0006395835138952588,.,.,.,.,0.04521003104576815,.,.,.,.,17.84264652094322,.,.,.,.,0.004205416782385394,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-12-01 00:00:00,105.21965247067125,106.254294372772,103.60258646960925,105.68757524416475,107.61788273358088,0.00036337333474789624,0.00012439761953220163,-0.0018695178406057389,0.001887153611273229,0.006476752347419845,0.007800092490434896,0.016092394095102325,-0.008399609801835739,0.005293823811221898,0.07949061610228236,4150.990574932232,4337.9534612516345,4006.3049927130537,4190.271809472488,3900.279599886546,108.17171633155871,.,.,.,.,0.0026751524465760124,.,.,.,.,0.05802834350354025,.,.,.,.,17.890378320437115,.,.,.,.,0.004215865292609009,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-01-01 00:00:00,105.47345185528611,106.00666033751389,103.92787332245845,106.29190181863993,108.04414438173963,0.0024120910747695845,-0.0023305790765437706,0.003139756100052793,0.00571804749119309,0.003960881196798827,0.0151034253321507,0.015702300671969205,0.004288730277152153,0.018123210566733716,0.060718803299344204,4161.003142249479,4327.843517679821,4018.8838132525966,4214.2319826800585,3915.728144015995,109.48589614332123,.,.,.,.,0.012149015069099933,.,.,.,.,0.07305287190994036,.,.,.,.,18.107728796244004,.,.,.,.,0.004257298618173264,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-02-01 00:00:00,105.79210109739962,106.50043242303049,104.29424729774615,106.57034881394499,107.45320713223776,0.0030211322044404465,0.004657934548116804,0.003525271552040188,0.002619644493520923,-0.00546940561085818,0.022271591633993948,0.023656539321937675,0.014636392857139358,0.027004185066499486,0.035646178766013836,4173.574082845307,4348.002329519666,4033.0514700304107,4225.271772287906,3894.3114385345184,110.73414977298953,.,.,.,.,0.011401045007973343,.,.,.,.,0.07651127846092143,.,.,.,.,18.314175827242156,.,.,.,.,0.004290166456929738,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-03-01 00:00:00,106.3106812296247,107.36724730666396,104.82469039228155,106.84306828178316,107.50519547601847,0.004901879505613049,0.008139073841413103,0.00508602447670059,0.002559055786842679,0.00048382310000971707,0.029673729064041643,0.032418565151371315,0.02475633284262213,0.034423625680694236,0.020748421033814024,4194.032440107164,4383.391041542262,4053.5636685227787,4236.084478467763,3896.1955963671135,112.19289767972408,.,.,.,.,0.013173424004474299,.,.,.,.,0.07793033745110622,.,.,.,.,18.555436230706913,.,.,.,.,0.004324183085654295,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-04-01 00:00:00,107.09014960212271,108.87191667972937,105.51239265918485,107.17430548484876,107.6673021545684,0.0073319854927313965,0.014014230697074304,0.006560498908508405,0.003100221740094611,0.0015078962261512174,0.034660249964556966,0.04270482634874506,0.028575238746758824,0.03621398539513021,0.023442685303291855,4224.783025114075,4444.820894833924,4080.1570685456923,4249.217279660786,3902.0706550032223,113.44203901889811,.,.,.,.,0.011133871795877326,.,.,.,.,0.08310154693183391,.,.,.,.,18.76203007881618,.,.,.,.,0.004341002657869028,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-05-01 00:00:00,107.83567078046795,110.24065218399409,106.16506181925172,107.62852963405042,107.48074616398527,0.006961622344493046,0.012571979496706742,0.006185710925682875,0.004238181410616937,-0.001732707951716983,0.037474535561835776,0.052854862620697496,0.028645904558436408,0.03609224761801544,0.02214858260738395,4254.194369022344,4500.7010919903105,4105.3957407030975,4267.226233345116,3895.3095061511367,114.93256146387614,.,.,.,.,0.01313906606288806,.,.,.,.,0.09500481494404123,.,.,.,.,19.00854563149564,.,.,.,.,0.004366331774323986,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-06-01 00:00:00,108.30091331683445,110.9629017624482,106.54515783836166,108.11507388991159,107.10827075822333,0.0043143658587114775,0.006551572075686352,0.0035802364035455447,0.0045205881518168844,-0.0034655081868677495,0.03806844942485821,0.056163163485890566,0.02879898705397088,0.03561807925661298,0.017764059812715782,4272.548519964377,4530.187759585606,4120.094027984924,4286.516605696698,3881.8102791671863,116.1975101230225,.,.,.,.,0.011006007723441735,.,.,.,.,0.10131879867108995,.,.,.,.,19.217753831527272,.,.,.,.,0.004394664331437142,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-07-01 00:00:00,108.4855777532665,111.2313631943235,106.6532125648051,108.40370512651535,106.80667589181716,0.0017051050704606219,0.002419380059562881,0.0010141683454762962,0.002669666922650027,-0.002815794375832681,0.036287049951463146,0.05529703265158625,0.026827048181486512,0.033087089054248287,0.01646476833801791,4279.8336641095575,4541.148005517223,4124.272496928492,4297.960177292317,3870.879899615058,118.0948838108643,.,.,.,.,0.01632886699407754,.,.,.,.,0.11172019850238857,.,.,.,.,19.531557977767203,.,.,.,.,0.0044582621177559865,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-08-01 00:00:00,108.84773075180985,111.5266345870506,107.09891203038364,108.75827222242872,107.03820645512626,0.0033382593893449553,0.002654569576848953,0.004178959591186526,0.0032708023724794533,0.0021677536668551767,0.03779038483655439,0.05405806049308404,0.030974501989767367,0.034304356377216516,0.01702783681757114,4294.120859023606,4553.202798856638,4141.507665036198,4312.017955637027,3879.271013711404,120.18096025757436,.,.,.,.,0.01766441000146135,.,.,.,.,0.12184700778319257,.,.,.,.,19.8765714258538,.,.,.,.,0.004524045373417929,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-09-01 00:00:00,109.44559085592245,112.10983436211401,107.89897249956651,109.26459387374099,106.99241190499187,0.0054926280959941565,0.005229242119811461,0.007470295019952111,0.0046554771509863535,-0.0004278336834201424,0.04112257344280468,0.05712570064981759,0.035797991171475196,0.03715876642465421,0.015426916898957144,4317.706867901474,4577.012598712462,4172.445949121411,4332.092456704138,3877.6113309046227,122.55726676388049,.,.,.,.,0.01977273688954706,.,.,.,.,0.1378768834452937,.,.,.,.,20.269585642923495,.,.,.,.,0.004593044252114339,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-10-01 00:00:00,110.04251833546397,112.55056491663535,108.73567194857526,109.8829257236193,106.81993015021648,0.005454102580773057,0.003931239012429311,0.007754470961362614,0.0056590321526550635,-0.001612093341054388,0.04657503419890352,0.05842427598886668,0.045375088284395515,0.04387009721754387,0.01039378423902182,4341.2560840727165,4595.005929200901,4204.801060071728,4356.6079072049015,3871.360259498874,124.21550458908649,.,.,.,.,0.01353031010719885,.,.,.,.,0.15212610972784413,.,.,.,.,20.543839422416678,.,.,.,.,0.00463476418041159,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-11-01 00:00:00,110.5921717378714,113.01528377895116,109.41102754015611,110.5239074534371,106.56859029753727,0.00499491842536548,0.0041289784965541365,0.006210984670240061,0.005833315099654568,-0.0023529303223261966,0.051441963419811554,0.06376258275908464,0.05409030212045307,0.04773416164293809,-0.003336565072198372,4362.940304076281,4613.978609874111,4230.917014997242,4382.021373893274,3862.25121855565,125.48635312408094,.,.,.,.,0.010230997645571671,.,.,.,.,0.16316956516612646,.,.,.,.,20.754023395178425,.,.,.,.,0.004664093221905464,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-12-01 00:00:00,110.8559070842429,113.29318585794051,109.74587053461794,110.7092663860571,106.75170356338431,0.0023847560114527155,0.0024589778452701605,0.003060413579782262,0.001677093552796105,0.001718266755108555,0.053566557969222384,0.06624571295418868,0.0592966283405556,0.047514489099508506,-0.008048654630577468,4373.344852194036,4625.324281054342,4243.8653708848715,4389.370433687645,3868.887596424372,127.45544601409013,.,.,.,.,0.015691689502380868,.,.,.,.,0.17826960999143782,.,.,.,.,21.079689086220714,.,.,.,.,0.004726200788342825,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-01-01 00:00:00,111.25532016116628,113.82576997942188,110.20912902065281,110.90068892342852,107.2152594939494,0.0036029931776198065,0.004700936931451238,0.004221192868379964,0.001729056145164165,0.00434237501689938,0.0548182334433609,0.07376055067684217,0.060438605134403245,0.0433597200344793,-0.007671724298742411,4389.10198385987,4647.067638787088,4261.779545122815,4396.959901609415,3885.687757266277,129.88396663832847,.,.,.,.,0.019053878827350212,.,.,.,.,0.18630774568721975,.,.,.,.,21.481338927787778,.,.,.,.,0.004823319928218209,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-02-01 00:00:00,111.61502282097706,114.3839453857023,110.45570801355142,111.1027165041133,108.13855222205831,0.0032331277217998444,0.004903770089860426,0.002237373574129231,0.0018216981575676083,0.008611579475410469,0.055041176639609946,0.07402329533609509,0.059077666078888535,0.04252935024244975,0.0063780794274210795,4403.292511157694,4669.8557900797305,4271.314738055837,4404.969835361076,3919.1496662046047,133.379569229173,.,.,.,.,0.0269132725256096,.,.,.,.,0.2045025812055965,.,.,.,.,22.059472056566317,.,.,.,.,0.0049349394805850875,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-03-01 00:00:00,112.21209984976022,115.12020534371895,110.83819415816917,111.70085544226698,109.3672571232911,0.005349432484019978,0.006436742110389471,0.0034628010765258566,0.005383657186559754,0.01136232061540543,0.05551106014821605,0.07220971228694051,0.057367245668778155,0.04546656361152146,0.017320666587579137,4426.847627153523,4699.914447493183,4286.105451328957,4428.684682871796,3963.6803012517807,135.62744558918445,.,.,.,.,0.016853228519198016,.,.,.,.,0.20887728540855344,.,.,.,.,22.431245380148493,.,.,.,.,0.004990613937054821,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-04-01 00:00:00,112.63774226952418,115.66531627901254,111.11498850469573,112.09722633753678,110.27892385952278,0.0037931953892125225,0.004735145612935865,0.002497283076730472,0.003548503668126868,0.008335828841386617,0.05180301538482035,0.06239808948406278,0.053098936573334976,0.04593377890733308,0.024256405173086915,4443.639525161588,4722.169226770405,4296.809069937643,4444.399886713944,3996.7208618249915,137.47585185885862,.,.,.,.,0.01362855623833692,.,.,.,.,0.21185984532556534,.,.,.,.,22.73695086930778,.,.,.,.,0.005038499661869482,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-05-01 00:00:00,113.06497492457416,116.25715464616964,111.52573376374285,112.39894925913471,110.65614738521091,0.0037929795683198098,0.005116817955431285,0.003696578333622025,0.002691618084192493,0.0034206311821527446,0.048493268565575454,0.05457607827041766,0.050493748627187696,0.04432300284417412,0.02954390748628488,4460.494159089504,4746.331707058529,4312.692561249285,4456.362513822407,4010.392169831311,139.47701915760345,.,.,.,.,0.014556500444887988,.,.,.,.,0.21355530043974302,.,.,.,.,23.067921304752257,.,.,.,.,0.00508930046100282,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-06-01 00:00:00,113.29654732122167,116.95505329663997,111.67901037380328,112.4090991911907,110.19294093860589,0.0020481355680836977,0.00600305979098148,0.0013743609200109752,9.030273078969309e-05,-0.004185998315959227,0.04612734880427527,0.05400139541249471,0.048184756957515784,0.039717174920969045,0.028799551692376912,4469.629855827965,4774.824220083832,4318.619757365488,4456.764935526794,3993.604674962061,142.19880998456932,.,.,.,.,0.019514260079578793,.,.,.,.,0.22376813267356854,.,.,.,.,23.518074720588448,.,.,.,.,0.00517248489518872,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-07-01 00:00:00,113.7319899383395,117.79240228309756,112.06373759964346,112.67522927642077,109.8053690902585,0.003843388235682532,0.007159579367073343,0.0034449376346767924,0.0023675137257119783,-0.003517211221028438,0.04836045761774099,0.05898551362093607,0.0507300708973093,0.03940385750579489,0.028075896692812075,4486.808378633709,4809.009953051346,4333.497133097495,4467.316387683925,3979.5583237869328,144.48194143107105,.,.,.,.,0.01605591106387938,.,.,.,.,0.2234394646805118,.,.,.,.,23.895678836695886,.,.,.,.,0.005237872438110413,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-08-01 00:00:00,113.98692427914818,118.67240460354178,112.1026217449075,112.70583524850888,109.42795665695905,0.002241535920956883,0.007470790164625818,0.0003469824056998583,0.0002716299960927593,-0.0034371036355173024,0.04721452153243799,0.06407231817717629,0.04672045326757668,0.036296669167442674,0.02232614204755623,4496.865720784866,4844.9370573101905,4335.00078035783,4468.529844816857,3965.880169404492,145.29363203526177,.,.,.,.,0.00561793810458977,.,.,.,.,0.2089571569728299,.,.,.,.,24.029923281367598,.,.,.,.,0.005253359559339321,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-09-01 00:00:00,114.30914219399155,119.21948358840898,112.33407651980343,113.06405788282507,108.95729716016695,0.002826797168895112,0.004609993255760392,0.0020646687052745527,0.0031783858708498425,-0.004301090061176627,0.04443807466370786,0.06341682035967366,0.04110422849721518,0.03477305753293236,0.018364715966211476,4509.577448073283,4867.272184468974,4343.951120806376,4482.732556939094,3948.822561624049,145.53483094342639,.,.,.,.,0.001660079005431525,.,.,.,.,0.18748430661247206,.,.,.,.,24.069814852509126,.,.,.,.,0.00525401029206305,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-10-01 00:00:00,114.71839451388085,119.66863075624372,112.77833081961181,113.40250244146515,109.33456745954469,0.0035802238739117698,0.003767397360865621,0.003954759887397685,0.002993387686393012,0.0034625519282398542,0.042491540989297416,0.0632432706568875,0.037178773061231185,0.0320302421387868,0.023540900146554744,4525.722744914129,4885.609132851358,4361.130404451757,4496.151113376429,3962.4955647990773,146.7469138989381,.,.,.,.,0.008328473312226414,.,.,.,.,0.18138966938456735,.,.,.,.,24.270279663138478,.,.,.,.,0.005282016461464031,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-11-01 00:00:00,114.99574765508241,119.5624605340943,113.08813716616955,113.93381084478473,109.9885770421589,0.002417686739575098,-0.0008872017794343545,0.0027470378778107207,0.004685155899393223,0.0059817274427522715,0.03981815211702777,0.05793178175749136,0.03360821764208244,0.030852179134041036,0.032091883124972354,4536.664524781501,4881.274611735071,4373.110594862858,4517.216282289828,3986.19813326082,147.96128686831062,.,.,.,.,0.008275287957393518,.,.,.,.,0.17910261303080866,.,.,.,.,24.47112321615742,.,.,.,.,0.005315493210347953,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-12-01 00:00:00,115.37962717938208,119.80179705878318,113.3253053116393,114.54284400625956,110.8010421204842,0.00333820625655723,0.0020017698165439857,0.002097197384383964,0.005345499785875951,0.007386813250742197,0.04080720833127516,0.05744927333055916,0.0326156670823643,0.03462743224071496,0.03793230854340024,4551.808846682028,4891.045799919105,4382.281870964027,4541.363060959564,4015.643434451675,148.26574720852022,.,.,.,.,0.002057702704901354,.,.,.,.,0.1632751039302749,.,.,.,.,24.52147751259128,.,.,.,.,0.00530987093851093,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-01-01 00:00:00,115.47697174706825,120.10822137155898,113.04979312033389,114.89438110254792,110.7657691087947,0.0008436893935774847,0.002557760570364831,-0.002431162135833387,0.0030690445949566048,-0.0003183454867793367,0.0379456153628106,0.05519357693141802,0.02577521594557508,0.03601142804330859,0.0331157116216807,4555.649159527566,4903.5559240139855,4371.62783321079,4555.300706715538,4014.3650724878025,147.68969617042367,.,.,.,.,-0.003885260412078928,.,.,.,.,0.13708951145353132,.,.,.,.,24.426205186765927,.,.,.,.,0.005284965721710811,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-02-01 00:00:00,115.8674451957888,120.71642525696264,113.58008566550912,115.03237081168137,110.548723734631,0.0033813966786020444,0.005063798951132181,0.004690787400298602,0.0012010135553128798,-0.0019594986421348493,0.038099014517358754,0.05536161434113174,0.028286248924088042,0.03536956099019051,0.022287810064476332,4571.053616464468,4928.386545358825,4392.13420996961,4560.77168461283,4006.498929579229,148.31855341195603,.,.,.,.,0.004257962862938669,.,.,.,.,0.1120035419901142,.,.,.,.,24.530211061333695,.,.,.,.,0.005290624736839515,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-03-01 00:00:00,116.61106884724914,121.36410777733457,115.0675561630542,115.197738043869,110.29444646980865,0.006417882522599783,0.005365322233434666,0.013096226233933805,0.0014375712768568416,-0.0023001374980387013,0.03920226966056828,0.054238110633775705,0.038157983689716346,0.0313057817485507,0.008477759897300041,4600.390101579442,4954.828927265599,4449.654593233173,4567.32811898693,3997.2834311554516,151.63022979506812,.,.,.,.,0.022328132974125392,.,.,.,.,0.11799075132887271,.,.,.,.,25.07792487579452,.,.,.,.,0.005377811858820759,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-04-01 00:00:00,117.73585754942239,121.97145326671468,117.19934862259507,115.8316068357126,110.45269418552384,0.009645642676053612,0.00500432541797613,0.01852644247106494,0.005502441303163685,0.0014347750116185942,0.04526116359558441,0.05452055283789847,0.054757330219605826,0.033313763597782486,0.00157573469090444,4644.76382066973,4979.624503608037,4532.090863070817,4592.4595738739445,4003.0186335368307,153.69445248896199,.,.,.,.,0.013613530076975522,.,.,.,.,0.1179741780887773,.,.,.,.,25.41932396035928,.,.,.,.,0.005404473252059305,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-05-01 00:00:00,118.92725346553425,122.64914190257264,119.23732126573,116.6672463978017,110.92374509021508,0.010119227403696751,0.005556124959633424,0.017388941722684903,0.007214262021542295,0.004264729875217199,0.05184875815760659,0.054981452761828864,0.06914626106225352,0.03797452882612351,0.0024182814179551926,4691.765242007551,5007.291919602136,4610.8991269706685,4625.590780563211,4020.090426694327,156.39420059215382,.,.,.,.,0.017565683467890558,.,.,.,.,0.12129009880426711,.,.,.,.,25.865831759014714,.,.,.,.,0.005448130161013122,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-06-01 00:00:00,119.83676817605443,123.61562150746815,120.4045601850783,117.25258402894406,111.71266999063374,0.007647655890613558,0.007880035603210711,0.009789207833233782,0.005017154764641596,0.007112317563539028,0.05772656810352528,0.05694981125727483,0.07813061543140054,0.04308801398288331,0.013791528196661629,4727.646248097965,5046.749558204269,4656.03617682266,4648.798085387196,4048.6825864431203,158.68382594909463,.,.,.,.,0.01464009118158871,.,.,.,.,0.1159293524770999,.,.,.,.,26.24450989445432,.,.,.,.,0.005484032918274971,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-07-01 00:00:00,120.73941793221061,125.4154788657134,121.30276673198514,117.35561010187946,112.44901814631902,0.007532327263950256,0.014560112518922308,0.0074599047206034275,0.0008786678245826796,0.0065914471093297955,0.061613517864852696,0.06471619930371086,0.0824444136010245,0.04153868472702671,0.024075772231934245,4763.256426826825,5120.230799626545,4690.769763077441,4652.882834687807,4075.369263574125,162.4388863793112,.,.,.,.,0.023663788087773918,.,.,.,.,0.12428504746253699,.,.,.,.,26.865554415064178,.,.,.,.,0.00556979024309779,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-08-01 00:00:00,121.81403270900283,127.7096362113524,122.07918541608879,117.79042207839176,112.66200201932469,0.008900281243657826,0.018292457728407152,0.006400667561186957,0.0037050804485172506,0.0018940483119962437,0.06866672190124601,0.07615276388813408,0.0889949183693779,0.045113785090822534,0.029554105378243545,4805.6507486612445,5213.8924050884025,4720.793820936968,4670.12213990785,4083.0882098485586,166.22682785320146,.,.,.,.,0.023319179036016102,.,.,.,.,0.14407510862457729,.,.,.,.,27.492037088370893,.,.,.,.,0.005644441200088344,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-09-01 00:00:00,122.82846859397563,129.4580744614882,122.9346089979192,118.49555541801273,112.60877612719129,0.008327742398908544,0.013690730801567907,0.007007120656275845,0.005986338508505273,-0.00047243872094748784,0.0745288280225751,0.08588018136722297,0.09436613364820778,0.04803911726586563,0.03351293637228059,4845.670970155217,5285.274402434807,4753.872992833674,4698.079071913404,4081.159200877182,167.55193374136869,.,.,.,.,0.007971672835731747,.,.,.,.,0.1512840785619285,.,.,.,.,27.71119461362719,.,.,.,.,0.005635563017640217,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-10-01 00:00:00,123.5727376317483,130.39974418221493,123.7988901469611,119.07861111279713,112.47073645024597,0.006059418034698005,0.007273935786885621,0.007030413616531117,0.004920485774572603,-0.001225834092978828,0.07718329005028113,0.08967357074411342,0.0977187660719736,0.05005276382028545,0.028684148696721312,4875.032916221989,5323.719149054188,4787.294686253752,4721.195903154571,4076.1563767898724,169.45548929277427,.,.,.,.,0.011360988255401994,.,.,.,.,0.15474652781778553,.,.,.,.,28.026021170175767,.,.,.,.,0.005663973444995352,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-11-01 00:00:00,124.27002202750141,131.4189623442954,124.57724679196684,119.40791615207034,113.0372797469995,0.005642704119990016,0.007816105533583473,0.006287266744328335,0.002765442393019457,0.005037250707468743,0.08064884625330837,0.0991657561849868,0.1015942955087803,0.0480463636447932,0.027718357549730177,4902.541284543441,5365.329899754355,4817.393684929935,4734.252098450905,4096.68899838261,170.62168299164406,.,.,.,.,0.006882006028467558,.,.,.,.,0.15315084508221255,.,.,.,.,28.218896416822876,.,.,.,.,0.005673367145494571,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-12-01 00:00:00,124.85022958844284,132.6021103178081,125.23603540863195,119.34162408809799,113.59554014077436,0.004668926193744705,0.00900287106523523,0.00528819374026801,-0.0005551731083551781,0.004938728134862735,0.08208210271243721,0.10684575334662294,0.1051021222862687,0.04189506663180276,0.025220864053349334,4925.430887962761,5413.633273064294,4842.868996058988,4731.623768997671,4116.921431598706,173.04714036532152,.,.,.,.,0.01421541114323821,.,.,.,.,0.16714172776500336,.,.,.,.,28.620039631396462,.,.,.,.,0.005732543214632743,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-01-01 00:00:00,125.51110250390809,134.05844589268227,125.60947468858318,119.60748035720765,114.08342872370883,0.005293325592141462,0.010982748097928319,0.002981883598700108,0.002227691060358028,0.004294962481184106,0.08689291557469847,0.1161471243335439,0.11109866919332045,0.041021146634256045,0.029952029779665157,4951.5027973343385,5473.089843596922,4857.3098676889895,4742.164364968844,4134.603454685404,175.28703162898856,.,.,.,.,0.012943821313304404,.,.,.,.,0.18686026293072922,.,.,.,.,28.99049231036495,.,.,.,.,0.005868501567152974,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-02-01 00:00:00,126.1619728617986,134.82575478046255,126.42442644327102,120.10643222254694,113.9310971939442,0.005185759226919773,0.005723689266057264,0.006487979960972723,0.004171577428511819,-0.0013352643014750143,0.08884745537121708,0.11687994813850833,0.11308620435089489,0.04410985686083335,0.030596223502611375,4977.180098652733,5504.4161091868855,4888.823996774791,4761.946670796041,4129.082666291608,177.19850204662208,.,.,.,.,0.010904802254164014,.,.,.,.,0.19471568438543052,.,.,.,.,29.306627896260345,.,.,.,.,0.005907439035861497,.,.,.,.,.,.,.,.,.,.,.,.,.
