Unnamed: 0,São Luís,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2024-06-01 00:00:00,140.36013110808764,.,.,.,.,0.014552940687387217,.,.,.,.,0.086000185859886,.,.,.,.,7239.556354853139,.,.,.,.,142.13630148933893,.,.,.,.,0.004056196268002132,.,.,.,-0.002865752034106661,0.10185776620725795,.,.,.,.,49.26947943088649,.,.,.,.,0.006538820818058883,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-07-01 00:00:00,142.83491318098922,.,.,.,.,0.01763165974101155,.,.,.,.,0.10769503490117116,.,.,.,.,7367.201749177787,.,.,.,.,141.92430855654285,.,.,.,.,-0.0014914763545609278,.,.,.,-0.008590977736266714,0.09729973212777265,.,.,.,.,49.1959951673138,.,.,.,.,0.006402606107972453,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-08-01 00:00:00,145.29926375805468,.,.,.,.,0.017253138761269327,.,.,.,.,0.12654881806537532,.,.,.,.,7494.309103238617,.,.,.,.,141.00074165154163,.,.,.,.,-0.006507461014920279,.,.,.,-0.02394342840939101,0.07467174042769908,.,.,.,.,48.875854146672296,.,.,.,.,0.006227449629879287,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-09-01 00:00:00,146.5877153033671,.,.,.,.,0.008867571052926237,.,.,.,.,0.14061023700545006,.,.,.,.,7560.765421704178,.,.,.,.,140.67713064973577,.,.,.,.,-0.002295101415888956,.,.,.,-0.0008775174324615609,0.05344074605861948,.,.,.,.,48.76367910461748,.,.,.,.,0.006163424721780037,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-10-01 00:00:00,145.73187985980186,.,.,.,.,-0.005838384490774451,.,.,.,.,0.12388231404881123,.,.,.,.,7516.622766127716,.,.,.,.,141.30491965499547,.,.,.,.,0.004462623045836667,.,.,.,0.017150544662464462,0.04733967327701216,.,.,.,.,48.98129302278954,.,.,.,.,0.006267515436021969,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-11-01 00:00:00,144.76637736290778,.,.,.,.,-0.006625197573948305,.,.,.,.,0.10365263986174877,.,.,.,.,7466.823655213282,.,.,.,.,144.9412371513709,.,.,.,.,0.025733835065712585,.,.,.,0.06320665252069824,0.07704051829827319,.,.,.,.,50.24176953874334,.,.,.,.,0.006520155720858465,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-12-01 00:00:00,144.64988077039953,.,.,.,.,-0.0008047213353706839,.,.,.,.,0.0872686457923586,.,.,.,.,7460.8149429104815,.,.,.,.,149.17499983064528,.,.,.,.,0.02921020106136396,.,.,.,0.05339418031706811,0.09297929979246033,.,.,.,.,51.709341728648745,.,.,.,.,0.006736651283314167,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-01-01 00:00:00,145.9922359932332,.,.,.,.,0.009280029929401579,.,.,.,.,0.08399984327343435,.,.,.,.,7530.051528878417,.,.,.,.,153.43391291792932,.,.,.,.,0.02854977772494771,.,.,.,0.058691467195754576,0.1006943189811913,.,.,.,.,53.18563194130503,.,.,.,.,0.0066986093538704,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-02-01 00:00:00,147.69671857566524,.,.,.,.,0.01167515909894723,.,.,.,.,0.08708467681977972,.,.,.,.,7617.966078501343,.,.,.,.,154.88355974052692,.,.,.,.,0.009448020942886437,.,.,.,-0.006455399624421987,0.08633461523762098,.,.,.,.,53.68813090574713,.,.,.,.,0.006673720029778045,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-03-01 00:00:00,149.03040127985767,.,.,.,.,0.009029873629245122,.,.,.,.,0.08981126068414746,.,.,.,.,7686.755349502086,.,.,.,.,155.5205657191143,.,.,.,.,0.004112805643507578,.,.,.,-0.016782857318340283,0.09172431973111883,.,.,.,.,53.908939753525665,.,.,.,.,0.006636263610471417,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-04-01 00:00:00,152.438727484233,.,.,.,.,0.02287000622091173,.,.,.,.,0.10868228386503875,.,.,.,.,7862.551492163826,.,.,.,.,155.68768088949167,.,.,.,.,0.0010745535139011775,.,.,.,-0.012742332489952046,0.09886071312246769,.,.,.,.,53.9668677941685,.,.,.,.,0.00651552809097255,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-05-01 00:00:00,154.21110430940806,.,.,.,.,0.011626814618735049,.,.,.,.,0.1146707268553151,.,.,.,.,7953.967920793474,.,.,.,.,155.52223716835675,.,.,.,.,-0.001062664176058714,.,.,.,-0.008227251495191323,0.09861495093188988,.,.,.,.,53.909519137069545,.,.,.,.,0.0064184733468671965,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-06-01 00:00:00,156.64980774023536,.,.,.,.,0.01581405853844542,.,.,.,.,0.11605629393152572,.,.,.,.,8079.75243510582,.,.,.,.,156.7392155450954,.,.,.,.,0.007825108478996645,.,.,.,0.013875940639378026,0.10273880706577798,.,.,.,.,54.331366972367654,.,.,.,.,0.006379712755805306,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-07-01 00:00:00,158.06006898965074,.,.,.,.,0.009002636324673574,.,.,.,.,0.10659267730550859,.,.,.,.,8152.491507872474,.,.,.,.,158.97717556540604,.,.,.,.,0.014278239255745007,.,.,.,0.05981502081008516,0.12015465977816842,.,.,.,.,55.1071232290908,.,.,.,.,0.006436650251617831,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-08-01 00:00:00,159.59663845506662,.,.,.,.,0.009721427272795236,.,.,.,.,0.09839949857433039,.,.,.,.,8231.745361158337,.,.,.,.,159.77182375259224,.,.,.,.,0.0049985048756842065,.,.,.,0.027148563229099976,0.13312754160854,.,.,.,.,55.38257645323635,.,.,.,.,0.0064344517967697065,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-09-01 00:00:00,161.04685292311885,.,.,.,.,0.009086748205292094,.,.,.,.,0.09863812659763593,.,.,.,.,8306.545158545265,.,.,.,.,158.48222193380326,.,.,.,.,-0.008071522177689805,.,.,.,-0.008469453740259203,0.12656706318811262,.,.,.,.,54.93555475913645,.,.,.,.,0.006311835788232991,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-10-01 00:00:00,162.46878266190345,.,.,.,.,0.008829292302056979,.,.,.,.,0.11484723053187085,.,.,.,.,8379.886073770296,.,.,.,.,158.6746358037961,.,.,.,.,0.0012141038133173243,.,.,.,-0.027378167603949066,0.12292364760696106,.,.,.,.,55.00225222565622,.,.,.,.,0.006196047106781252,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-11-01 00:00:00,164.14908783664907,.,.,.,.,0.010342326367043242,.,.,.,.,0.13388958698021236,.,.,.,.,8466.55359046387,.,.,.,.,162.2514900849988,.,.,.,.,0.022542067061212867,.,.,.,0.03440932459837187,0.1194294548179533,.,.,.,.,56.24211668384471,.,.,.,.,0.006217033982652847,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-12-01 00:00:00,164.76466919866715,.,.,.,.,0.0037501357462959017,.,.,.,.,0.1390584514908484,.,.,.,.,8498.304315731397,.,.,.,.,166.12977649746293,.,.,.,.,0.02390293248112796,.,.,.,0.05462631243096028,0.11365695784190377,.,.,.,.,57.58646820153437,.,.,.,.,0.006336810908436752,.,.,.,.,.,.,.,.,.,.,.,.,.
,2026-01-01 00:00:00,163.09052630388578,.,.,.,.,-0.0101608124054966,.,.,.,.,0.11711780557594231,.,.,.,.,8411.954639814427,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
