Unnamed: 0,João Pessoa,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2023-12-01 00:00:00,133.2817089401712,.,.,.,.,0.008555987693670941,.,.,.,.,0.0981819616988393,.,.,.,.,6002.674252963234,.,.,.,.,137.41432540998642,.,.,.,.,0.0230108489921323,.,.,.,.,0.2018743040722193,.,.,.,.,38.20235827721652,.,.,.,.,0.00578607362589268,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-01-01 00:00:00,134.290397458908,.,.,.,.,0.007568094127526459,.,.,.,.,0.0940722927646096,.,.,.,.,6048.103056726538,.,.,.,.,139.20861106622098,.,.,.,.,0.0130574861891668,.,.,.,.,0.19230211414918075,.,.,.,.,38.70118504281487,.,.,.,.,0.00587696678471192,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-02-01 00:00:00,136.62043049039167,.,.,.,.,0.017350704708403608,.,.,.,.,0.09927612059139412,.,.,.,.,6153.041906909794,.,.,.,.,141.18437528833198,.,.,.,.,0.0141928305079571,.,.,.,.,0.17104317869443775,.,.,.,.,39.250464402584626,.,.,.,.,0.00587805272823044,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-03-01 00:00:00,137.96241936815684,.,.,.,.,0.00982275398304755,.,.,.,.,0.0952339207276176,.,.,.,.,6213.481723808752,.,.,.,.,142.0987794249931,.,.,.,.,0.00647666666225422,.,.,.,.,0.1510685086408583,.,.,.,.,39.50467657685884,.,.,.,.,0.00586572875567789,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-04-01 00:00:00,140.0570762178334,.,.,.,.,0.015182807457782443,.,.,.,.,0.1048121435931555,.,.,.,.,6307.81982046379,.,.,.,.,144.10861599180797,.,.,.,.,0.0141439396942586,.,.,.,.,0.15676317437809772,.,.,.,.,40.06342834000313,.,.,.,.,0.00587583248418727,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-05-01 00:00:00,141.3476096294764,.,.,.,.,0.009214339228642787,.,.,.,.,0.10667963520447277,.,.,.,.,6365.9422120827,.,.,.,.,144.62739937074568,.,.,.,.,0.0035999469939203,.,.,.,.,0.15021509700954416,.,.,.,.,40.20765455842186,.,.,.,.,0.005836053287350146,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-06-01 00:00:00,143.54523365276276,.,.,.,.,0.015547656087337547,.,.,.,.,0.12471177866426619,.,.,.,.,6464.917692268027,.,.,.,.,145.78659805321752,.,.,.,.,0.00801506967224297,.,.,.,.,0.14388972859318794,.,.,.,.,40.529921711065086,.,.,.,.,0.005800015881959706,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-07-01 00:00:00,145.43632480255607,.,.,.,.,0.013174182811028556,.,.,.,.,0.13986910861388946,.,.,.,.,6550.0876998042195,.,.,.,.,145.9444941835306,.,.,.,.,0.0010830634120115867,.,.,.,.,0.12880379707638867,.,.,.,.,40.57381818636204,.,.,.,.,0.005723937907253448,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-08-01 00:00:00,148.07665097510676,.,.,.,.,0.018154516597797654,.,.,.,.,0.16130449676399206,.,.,.,.,6669.001375667345,.,.,.,.,146.4471317572814,.,.,.,.,0.003444032449204437,.,.,.,.,0.12078425793810799,.,.,.,.,40.71355573278399,.,.,.,.,0.005667655751007628,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-09-01 00:00:00,150.95665468392275,.,.,.,.,0.019449411435568997,.,.,.,.,0.17000946337048317,.,.,.,.,6798.709527287075,.,.,.,.,146.62742597243314,.,.,.,.,0.0012311215179725554,.,.,.,.,0.12014236267667977,.,.,.,.,40.76367906731979,.,.,.,.,0.005609417617973995,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-10-01 00:00:00,152.6977295545122,.,.,.,.,0.011533607936893953,.,.,.,.,0.1683288392864457,.,.,.,.,6877.123177451629,.,.,.,.,148.0176638702286,.,.,.,.,0.00948143151648062,.,.,.,.,0.12021063080588879,.,.,.,.,41.15017709875638,.,.,.,.,0.005603181884971587,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-11-01 00:00:00,153.47353013135637,.,.,.,.,0.005080629418050542,.,.,.,.,0.1613495129774083,.,.,.,.,6912.063291778547,.,.,.,.,149.20691784154516,.,.,.,.,0.0080345408799265,.,.,.,.,0.11080336959894233,.,.,.,.,41.48079987887255,.,.,.,.,0.005585995866846175,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-12-01 00:00:00,153.98802488154308,.,.,.,.,0.003352335414102736,.,.,.,.,0.1553575213435081,.,.,.,.,6935.234846336096,.,.,.,.,151.36610294477347,.,.,.,.,0.014471079052254865,.,.,.,.,0.10153073555585146,.,.,.,.,42.08107181307048,.,.,.,.,0.005600727492155427,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-01-01 00:00:00,156.40299503699856,.,.,.,.,0.01568284389200536,.,.,.,.,0.16466253728124447,.,.,.,.,7043.99905178558,.,.,.,.,154.9208869209467,.,.,.,.,0.023484676602067323,.,.,.,.,0.11286856275903401,.,.,.,.,43.06933217566881,.,.,.,.,0.005670178515157989,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-02-01 00:00:00,159.79356838390814,.,.,.,.,0.02167844257782603,.,.,.,.,0.1696169292567571,.,.,.,.,7196.701980747975,.,.,.,.,158.85930663916938,.,.,.,.,0.02542213510714264,.,.,.,.,0.12519042078658482,.,.,.,.,44.16424655721307,.,.,.,.,0.005717066022893168,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-03-01 00:00:00,163.33690210255045,.,.,.,.,0.022174445157450595,.,.,.,.,0.18392314987374236,.,.,.,.,7356.2848541345875,.,.,.,.,161.5102726613493,.,.,.,.,0.016687508451747712,.,.,.,.,0.13660562965357892,.,.,.,.,44.90123779490163,.,.,.,.,0.0056946159978200446,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-04-01 00:00:00,165.61755879964423,.,.,.,.,0.013962899184055022,.,.,.,.,0.1825004724649264,.,.,.,.,7458.9999179220595,.,.,.,.,162.85563686191372,.,.,.,.,0.008329898639855227,.,.,.,.,0.13008952130364948,.,.,.,.,45.2752605545372,.,.,.,.,0.005643129104322532,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-05-01 00:00:00,166.78555473700837,.,.,.,.,0.007052367791371195,.,.,.,.,0.17996728189612887,.,.,.,.,7511.603528699055,.,.,.,.,163.3903883664469,.,.,.,.,0.0032835922344314206,.,.,.,.,0.12973329450253868,.,.,.,.,45.42392604850594,.,.,.,.,0.005610795224865407,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-06-01 00:00:00,168.1481627954552,.,.,.,.,0.008169820585454346,.,.,.,.,0.17139495695278284,.,.,.,.,7572.971981837591,.,.,.,.,163.4605901198111,.,.,.,.,0.00042965656710935995,.,.,.,.,0.12123193971603552,.,.,.,.,45.44344273663657,.,.,.,.,0.005562494531426835,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-07-01 00:00:00,170.20729894615073,.,.,.,.,0.012245962825061518,.,.,.,.,0.17032178293300282,.,.,.,.,7665.7103152024065,.,.,.,.,164.5154220130428,.,.,.,.,0.006453126667770981,.,.,.,.,0.12724651199351578,.,.,.,.,45.73669502883568,.,.,.,.,0.005534139533193164,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-08-01 00:00:00,172.2494802607588,.,.,.,.,0.011998200589824037,.,.,.,.,0.16324538086504758,.,.,.,.,7757.6850452276885,.,.,.,.,166.31060666594234,.,.,.,.,0.01091195360856334,.,.,.,.,0.1356358070677839,.,.,.,.,46.23577172319934,.,.,.,.,0.00552283744871721,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-09-01 00:00:00,173.3483935392968,.,.,.,.,0.006379777035462997,.,.,.,.,0.14833224081613694,.,.,.,.,7807.177346127587,.,.,.,.,169.49194704502557,.,.,.,.,0.019128908509566056,.,.,.,.,0.15593618261355213,.,.,.,.,47.120211570361604,.,.,.,.,0.005574311246037913,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-10-01 00:00:00,174.76760907913902,.,.,.,.,0.008187070620417902,.,.,.,.,0.14453312167125576,.,.,.,.,7871.09525840646,.,.,.,.,171.54982006067897,.,.,.,.,0.012141420589774299,.,.,.,.,0.15898208075410314,.,.,.,.,47.692317877316505,.,.,.,.,0.005592774530674171,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-11-01 00:00:00,176.33598808127797,.,.,.,.,0.008974082842941211,.,.,.,.,0.14896678228717275,.,.,.,.,7941.731119320081,.,.,.,.,173.10072375495238,.,.,.,.,0.00904054398730847,.,.,.,.,0.16013872720554412,.,.,.,.,48.12348237494309,.,.,.,.,0.005593165236622147,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-12-01 00:00:00,177.31109503754098,.,.,.,.,0.005529823871310624,.,.,.,.,0.15146028513541498,.,.,.,.,7985.647493643228,.,.,.,.,174.53801988780154,.,.,.,.,0.00830323583674808,.,.,.,.,0.15308524492754128,.,.,.,.,48.52306299838783,.,.,.,.,0.0055960632787358236,.,.,.,.,.,.,.,.,.,.,.,.,.
,2026-01-01 00:00:00,177.3596744159738,.,.,.,.,0.0002739782212870523,.,.,.,.,0.13399154775787858,.,.,.,.,7987.835387139361,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
